period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,parent_metro_region_metro_code,last_updated,period_begin_in_years,period_end_in_years,period_begin_in_months,period_end_in_months
2022-02-01,2022-02-28,30,national,11,1400,t,National,U.S.,US,Townhouse,13,351420.918809954,354176.368350338,219.25646090134296,221.047735389622,54656.4256906643,71149.7956987111,1.31630590717347,18.231787206671296,1.01853038683629,0.5466733488665119,,2024-11-12 00:00:00,2022,2022,Feb,Feb
2014-06-01,2014-06-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,195985.0,206493.0,166.0,178.0,63931.0,221918.0,3.471192929147598,48.0,0.9748844928530463,0.1874628226966469,,2024-11-12 14:08:32,2014,2014,Jun,Jun
2018-07-01,2018-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,248806.0,260433.0,212.0,223.0,67929.0,170461.0,2.509379036274031,31.0,0.98650679779524,0.2496735328070445,,2024-11-12 14:08:32,2018,2018,Jul,Jul
2021-09-01,2021-09-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,332776.0,334475.0,206.0,208.0,64840.0,93728.0,1.4455323883045,19.0,1.0093591461236209,0.4686151443045887,,2024-11-12 14:08:32,2021,2021,Sep,Sep
2014-10-01,2014-10-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,219353.0,229042.0,121.0,125.0,477462.0,2029173.0,4.2499137016510975,62.0,0.9710840865707372,0.1792609862162433,,2024-11-12 14:08:32,2014,2014,Oct,Oct
2017-12-01,2017-12-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,272751.0,282051.0,124.0,130.0,10976.0,32764.0,2.98489119610885,45.0,0.962960942395282,0.2501769499716092,,2024-11-12 14:08:32,2017,2017,Dec,Dec
2019-05-01,2019-05-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,257487.0,278078.0,218.0,238.0,71875.0,188480.0,2.6223220239999887,37.0,0.9827989375568112,0.2122238997894484,,2024-11-12 14:08:32,2019,2019,May,May
2014-10-01,2014-10-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,225093.0,236735.0,116.0,121.0,370198.0,1603901.0,4.332541415152018,64.0,0.9711577813344928,0.1810541288313772,,2024-11-12 14:08:32,2014,2014,Oct,Oct
2012-09-01,2012-09-30,30,national,11,1400,f,National,U.S.,US,Townhouse,13,173721.0,177713.0,111.0,115.0,31026.0,144688.0,4.66343243390796,62.0,0.9742617366645444,0.2099411913407582,,2024-11-12 14:08:32,2012,2012,Sep,Sep
2015-07-01,2015-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,208566.0,214823.0,179.0,183.0,71058.0,215374.0,3.0309608535556354,45.0,0.9783182138884268,0.2014142281333824,,2024-11-12 14:08:32,2015,2015,Jul,Jul
2017-07-01,2017-07-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,273404.0,275670.0,147.0,148.0,585275.0,1703874.0,2.9112358084494208,36.0,0.9867028501853984,0.2750042428958223,,2024-11-12 14:08:32,2017,2017,Jul,Jul
2019-05-01,2019-05-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,324627.0,346735.0,149.0,154.0,12106.0,38829.0,3.207473379356649,33.0,0.9699190615799764,0.2591713474846618,,2024-11-12 14:08:32,2019,2019,May,May
2022-10-01,2022-10-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,328181.0,345520.0,290.0,306.0,47071.0,132765.0,2.8205226443168128,36.0,0.987133516601152,0.2624334055450482,,2024-11-12 14:08:32,2022,2022,Oct,Oct
2013-12-01,2013-12-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,198230.0,182182.0,126.0,117.0,34359.0,118366.0,3.4449538841728864,57.0,0.976005885224234,0.2052041900523927,,2024-11-12 14:08:32,2013,2013,Dec,Dec
2015-10-01,2015-10-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,232775.0,245177.0,128.0,133.0,493151.0,1912264.0,3.877645343388191,54.0,0.9746651128522312,0.1984059003249179,,2024-11-12 14:08:32,2015,2015,Oct,Oct
2013-07-01,2013-07-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,200413.0,207177.0,93.0,99.0,10300.0,56733.0,5.507844486641757,57.0,0.9647385519871584,0.2661825875738609,,2024-11-12 14:08:32,2013,2013,Jul,Jul
2012-03-01,2012-03-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,156299.0,178922.0,102.0,116.0,31877.0,156937.0,4.923205117819005,84.0,0.9657308195021624,0.1851320384907089,,2024-11-12 14:08:32,2012,2012,Mar,Mar
2024-05-01,2024-05-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,438153.0,459951.0,240.0,247.0,503874.0,1221978.0,2.4251629126200607,32.0,0.9985145976903492,0.3504626202010364,,2024-11-12 14:08:32,2024,2024,May,May
2018-08-01,2018-08-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,256479.0,260209.0,160.0,161.0,55836.0,122004.0,2.185024785872839,28.0,0.990061181030056,0.2768984939178362,,2024-11-12 14:08:32,2018,2018,Aug,Aug
2014-08-01,2014-08-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,226088.0,228790.0,122.0,124.0,511422.0,2112052.0,4.129763714678945,51.0,0.9747103802019608,0.1915623940867818,,2024-11-12 14:08:32,2014,2014,Aug,Aug
2012-08-01,2012-08-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,175279.0,168801.0,113.0,109.0,37617.0,146502.0,3.894536982102162,63.0,0.972807847870002,0.208556380151367,,2024-11-12 14:08:32,2012,2012,Aug,Aug
2022-11-01,2022-11-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,411408.0,407339.0,212.0,213.0,297447.0,879924.0,2.958251977434544,38.0,0.9846926339579696,0.2660135064099574,,2024-11-12 14:08:32,2022,2022,Nov,Nov
2016-05-01,2016-05-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,252018.0,272506.0,135.0,142.0,575627.0,1776394.0,3.086014529037594,43.0,0.983895498489187,0.2586536960464394,,2024-11-12 14:08:32,2016,2016,May,May
2021-09-01,2021-09-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,399214.0,404612.0,175.0,183.0,14446.0,38528.0,2.667029732092121,25.0,0.9910550203533576,0.3835992776424567,,2024-11-12 14:08:32,2021,2021,Sep,Sep
2023-12-01,2023-12-31,30,national,11,1400,f,National,U.S.,US,Townhouse,13,360733.0,351675.0,224.0,220.0,37509.0,86158.0,2.296972935027916,39.0,0.9901717754989114,0.2571095892463422,,2024-11-12 14:08:32,2023,2023,Dec,Dec
2023-11-01,2023-11-30,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,426101.0,425573.0,221.0,223.0,280113.0,822965.0,2.9379699134733945,37.0,0.9897418183089612,0.2891092971300883,,2024-11-12 14:08:32,2023,2023,Nov,Nov
2016-01-01,2016-01-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,228911.0,253070.0,126.0,135.0,331025.0,1550592.0,4.684214728322464,66.0,0.9723570510468496,0.1852270628652995,,2024-11-12 14:08:32,2016,2016,Jan,Jan
2016-12-01,2016-12-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,237805.484091484,239016.039197766,146.031776721681,149.202783610253,45967.6138795533,119099.06060242,2.63131233970104,40.3069208372605,0.9862859251447949,0.242350440461433,,2024-11-12 00:00:00,2016,2016,Dec,Dec
2012-04-01,2012-04-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,177856.809811565,189379.733551085,98.3626622930105,104.95943704156,387431.284705498,2129316.98752843,5.57409139919082,84.6852850387314,0.962680979520276,0.179558214879461,,2024-11-12 00:00:00,2012,2012,Apr,Apr
2023-11-01,2023-11-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,369716.81241456897,373903.884592221,227.526008558494,230.433422834384,42445.92384798661,96914.7830261911,2.34805388080868,31.7900382834979,0.9986724319046248,0.3430438637223999,,2024-11-12 00:00:00,2023,2023,Nov,Nov
2016-07-01,2016-07-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,249067.92832667,264251.193170163,135.293751434514,140.766361319482,497327.156903218,1686630.53527569,3.330738933357269,50.8581717659306,0.979325780152098,0.2280001084001329,,2024-11-12 00:00:00,2016,2016,Jul,Jul
2016-10-01,2016-10-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,261355.22989765296,275020.237139334,131.827110279585,136.767308696089,409313.213406861,1304241.95959805,3.2877241170896294,51.645730843936,0.980943995454208,0.2320400930642599,,2024-11-12 00:00:00,2016,2016,Oct,Oct
2021-04-01,2021-04-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,362117.002655915,365331.430945124,198.814550065967,199.186495808877,570860.688997282,764983.241788958,1.3863178366848,21.295390876152496,1.01052889744147,0.44411693845101,,2024-11-12 00:00:00,2021,2021,Apr,Apr
2024-04-01,2024-04-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,440745.689554372,452901.815256881,227.838563777446,232.324432493888,317137.13021811494,853907.034141664,2.790183527312589,38.7853355895899,0.991135638007958,0.3012148733696419,,2024-11-12 00:00:00,2024,2024,Apr,Apr
2021-06-01,2021-06-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,389207.072451503,388945.130826715,197.184975199286,198.368872181456,444337.49370722,548412.531578251,1.30030341589843,21.1791514438735,1.02107101411103,0.497208822381621,,2024-11-12 00:00:00,2021,2021,Jun,Jun
2023-08-01,2023-08-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,414961.99711714097,421766.722769072,230.581031311202,233.53143918275296,414792.035401752,896195.1904473889,2.283953806775969,35.9046698497787,0.99711770075143,0.340231024299815,,2024-11-12 00:00:00,2023,2023,Aug,Aug
2016-08-01,2016-08-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,250521.748073928,264829.49671399,135.54961265426,141.076832523844,506632.137024878,1711234.70514844,3.3617523656498,50.6511068114948,0.97967779274748,0.2289514065211739,,2024-11-12 00:00:00,2016,2016,Aug,Aug
2023-04-01,2023-04-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,356563.374727099,361765.725092922,220.322080150396,224.724733212092,43543.7363586322,87182.1307911436,2.0849343553699,36.3033218939895,0.993648805927233,0.306293957197315,,2024-11-12 00:00:00,2023,2023,Apr,Apr
2022-07-01,2022-07-31,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,325581.060826836,344021.957430867,294.026861660958,305.051796224594,53842.183346069,128654.073529246,2.49235970068027,32.1045358109031,0.99974806952258,0.352547195891719,,2024-11-12 00:00:00,2022,2022,Jul,Jul
2013-05-01,2013-05-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,216475.0,236021.0,109.0,117.0,410491.0,1507804.0,3.673170043254688,56.0,0.9795650302370014,0.2474582621871199,,2024-11-12 14:08:32,2013,2013,May,May
2024-04-01,2024-04-30,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,361081.0,371351.0,314.0,330.0,52228.0,164656.0,3.1526305521164466,39.0,0.9907329367356876,0.289396331711904,,2024-11-12 14:08:32,2024,2024,Apr,Apr
2015-12-01,2015-12-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,238688.0,229197.0,129.0,126.0,484559.0,1596067.0,3.293852641196568,60.0,0.9737472971818372,0.1921828816133488,,2024-11-12 14:08:32,2015,2015,Dec,Dec
2015-08-01,2015-08-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,210279.0,211437.0,179.0,182.0,64138.0,210330.0,3.2792931404282344,47.0,0.977108363874333,0.1916731885381126,,2024-11-12 14:08:32,2015,2015,Aug,Aug
2012-07-01,2012-07-31,30,national,11,1400,f,National,U.S.,US,Condo/Co-op,3,159118.0,163214.0,135.0,138.0,51191.0,245236.0,4.790528002807495,74.0,0.9652363033498388,0.1847408766556475,,2024-11-12 14:08:32,2012,2012,Jul,Jul
2012-02-01,2012-02-29,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,159828.0,191711.0,90.0,106.0,295855.0,2027918.0,6.854433729423677,97.0,0.9584446871106204,0.1778392632641563,,2024-11-12 14:08:32,2012,2012,Feb,Feb
2019-07-01,2019-07-31,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,299321.0,300093.0,159.0,161.0,621059.0,1649877.0,2.6565543948042505,36.0,0.9860397293631764,0.2544026288004878,,2024-11-12 14:08:32,2019,2019,Jul,Jul
2023-05-01,2023-05-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,363829.02227459295,365576.935972491,223.77890758914896,225.441837125159,43155.6345835009,85082.6944936568,2.03596541691044,35.5228482874494,0.996846722266823,0.32220873625612,,2024-11-12 00:00:00,2023,2023,May,May
2014-06-01,2014-06-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,216835.41397795096,230172.051723116,118.709932085389,123.802882482519,429425.683209938,1880980.70607978,4.36068710518528,59.596097811350496,0.97205347389765,0.190484016984092,,2024-11-12 00:00:00,2014,2014,Jun,Jun
2013-11-01,2013-11-30,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,210076.340219519,222039.55875194,115.826282123399,119.626763585465,418614.870883688,1823563.7108416297,4.50981377409813,61.6487783784018,0.975523830955897,0.217666292736156,,2024-11-12 00:00:00,2013,2013,Nov,Nov
2024-09-01,2024-09-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,448621.033295107,464528.210286327,230.48516938337,238.019279301288,323143.937686341,852487.5789108609,2.625436411414809,41.9889390589631,0.992219950647313,0.2934108742438369,,2024-11-12 00:00:00,2024,2024,Sep,Sep
2017-11-01,2017-11-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,280167.79741812294,295401.646591633,142.332123456041,146.958607970645,419165.78018040897,1168743.17847024,2.88866264239725,45.413757672496,0.984280403024119,0.247893923928471,,2024-11-12 00:00:00,2017,2017,Nov,Nov
2017-01-01,2017-01-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,259171.185368646,271073.840166374,139.552529492703,143.618458701284,534143.861436996,1544906.7371869,3.1246956433734,47.2894906643918,0.982671669220278,0.235947236235133,,2024-11-12 00:00:00,2017,2017,Jan,Jan
2019-03-01,2019-03-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,293646.242489325,311998.959093332,149.277367039612,154.518511848487,402905.969556215,1241895.9223678,3.27273521854684,47.522297999797,0.98064827420751,0.218872105953743,,2024-11-12 00:00:00,2019,2019,Mar,Mar
2018-03-01,2018-03-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,287210.834937586,299361.665189478,145.644781087171,149.559574673633,401745.868691062,1164329.77341013,2.975394351212969,42.8891781074511,0.984461680547672,0.2596966556738509,,2024-11-12 00:00:00,2018,2018,Mar,Mar
2012-07-01,2012-07-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,188565.566094398,200698.90288433296,97.7326504469823,103.371108393868,310587.791396281,1552989.56973356,5.13034026417427,78.94656672759929,0.96694195678076,0.1930705597681799,,2024-11-12 00:00:00,2012,2012,Jul,Jul
2023-07-01,2023-07-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,366753.125105567,368541.737168597,226.900770504993,227.339550933732,42668.7948294348,82321.57450918798,1.99754301313387,33.1364075760895,1.00046345901722,0.348513810346862,,2024-11-12 00:00:00,2023,2023,Jul,Jul
2024-08-01,2024-08-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,427493.996032251,439570.331400455,236.872147519279,243.697654640909,409436.994279684,1120499.31990261,2.85272021643026,42.6081792039653,0.990913881414201,0.2838089376032469,,2024-11-12 00:00:00,2024,2024,Aug,Aug
2023-03-01,2023-03-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,400350.311209283,414877.138869646,219.572126844826,226.690321505305,425565.668139218,1018208.00029088,2.3833899779991694,41.0949041418324,0.988353689553614,0.284793179263011,,2024-11-12 00:00:00,2023,2023,Mar,Mar
2020-04-01,2020-04-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,262080.501611515,269114.95497727,223.07388426249,237.458400942888,38233.1762012128,165054.250691611,4.44967548266081,38.5530446112968,0.979854180457676,0.205816298163775,,2024-11-12 00:00:00,2020,2020,Apr,Apr
2015-06-01,2015-06-30,30,national,11,1400,f,National,U.S.,US,All Residential,-1,245389.0,251121.0,129.0,133.0,626902.0,2039006.0,3.2525115778655675,45.0,0.9813826757986304,0.2389397762114811,,2024-11-12 14:08:32,2015,2015,Jun,Jun
2017-05-01,2017-05-31,30,national,11,1400,f,National,U.S.,US,All Residential,-1,269258.0,288783.0,145.0,150.0,623483.0,1636829.0,2.625296608372236,37.0,0.986956507821692,0.2798734981436984,,2024-11-12 14:08:32,2017,2017,May,May
2019-04-01,2019-04-30,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,309819.0,342349.0,140.0,157.0,10515.0,37539.0,3.569807549665521,40.0,0.9626876807229828,0.2467626640559696,,2024-11-12 14:08:32,2019,2019,Apr,Apr
2023-07-01,2023-07-31,30,national,11,1400,f,National,U.S.,US,Single Family Residential,6,440549.0,440324.0,225.0,225.0,348137.0,778880.0,2.237279291357442,29.0,1.0019115849540312,0.3860253751714319,,2024-11-12 14:08:32,2023,2023,Jul,Jul
2018-01-01,2018-01-31,30,national,11,1400,f,National,U.S.,US,Multi-Family (2-4 Unit),4,286504.0,309981.0,132.0,142.0,9146.0,32513.0,3.554783355636739,47.0,0.9645164029226552,0.2450634593184412,,2024-11-12 14:08:32,2018,2018,Jan,Jan
2019-04-01,2019-04-30,30,national,11,1400,f,National,U.S.,US,Single Units Only,-2,290091.0,317898.0,157.0,165.0,535913.0,1531133.0,2.8570540243111666,42.0,0.9840723435674048,0.2415987982189389,,2024-11-12 14:08:32,2019,2019,Apr,Apr
2018-09-01,2018-09-30,30,national,11,1400,t,National,U.S.,US,All Residential,-1,280867.186174599,297722.935440559,152.378613067019,159.867212042522,509946.692094061,1565010.09556347,3.073155175922329,41.8457866758379,0.98330663179003,0.237483863502323,,2024-11-12 00:00:00,2018,2018,Sep,Sep
2020-12-01,2020-12-31,30,national,11,1400,t,National,U.S.,US,Single Units Only,-2,341550.459428139,360112.828158794,182.9664156087,194.26288071454,643545.556340931,972042.721870883,1.46979898631491,26.3487553525606,1.00069613281087,0.400982096734093,,2024-11-12 00:00:00,2020,2020,Dec,Dec
2022-11-01,2022-11-30,30,national,11,1400,t,National,U.S.,US,Condo/Co-op,3,323418.811341589,342247.510537758,286.81809241856,306.784789039335,46864.936564749296,128086.890404945,2.7977136214479894,38.6159056961387,0.986707209444024,0.2621134320643809,,2024-11-12 00:00:00,2022,2022,Nov,Nov
2021-04-01,2021-04-30,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,379849.632672384,378954.295671271,191.542698043536,192.968681769544,436520.67131846,565757.065628984,1.35364688941311,22.2274010429459,1.01362516826112,0.466875440151656,,2024-11-12 00:00:00,2021,2021,Apr,Apr
2012-01-01,2012-01-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,165356.128091808,162929.404896962,107.486617858426,107.819026037546,31795.8627012916,168150.177133772,5.3894389922910495,73.3095192936811,0.9661225990530928,0.1940201528206169,,2024-11-12 00:00:00,2012,2012,Jan,Jan
2013-08-01,2013-08-31,30,national,11,1400,t,National,U.S.,US,Townhouse,13,197506.529885016,198130.584068396,125.610185125795,126.965514198294,37562.0156964107,126149.745988379,3.4184810160543706,49.9441997816316,0.982577039471434,0.2439874046537149,,2024-11-12 00:00:00,2013,2013,Aug,Aug
2021-09-01,2021-09-30,30,national,11,1400,t,National,U.S.,US,Townhouse,13,334163.186055522,336265.00039853493,206.000579669595,208.783179663466,62571.0406135484,82060.2560097908,1.33681601773909,19.8838611787695,1.01019098647319,0.4803442822103339,,2024-11-12 00:00:00,2021,2021,Sep,Sep
2018-08-01,2018-08-31,30,national,11,1400,t,National,U.S.,US,All Residential,-1,281261.434133796,296368.681900541,152.07979315273,158.459436410574,514935.91126167297,1540296.12946252,2.97008595752446,41.7943211343328,0.9827417269648347,0.242493836604216,,2024-11-12 00:00:00,2018,2018,Aug,Aug
2023-12-01,2023-12-31,30,national,11,1400,t,National,U.S.,US,Single Family Residential,6,435220.63299107,445540.304447391,224.121417677849,229.187473264516,316329.926376547,854001.9810450369,2.69222852361449,37.5418310875735,0.9934307376795168,0.3145354957239859,,2024-11-12 00:00:00,2023,2023,Dec,Dec
